show_id,show_label,band_id,band_name,performer_name_raw,performer_name_clean,role_raw,role_clean,source_line
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Ariel Blum,Ariel Blum,Guitar/Bass,Guitar; Bass,1316
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Ilian Stamm Emond,Ilian Stamm Emond,Guitar,Guitar,1317
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Tomek Shiller,Tomek Shiller,Guitar,Guitar,1318
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-sonic-shower,Sonic Shower,Jorge Flores,Jorge Flores,Bass/Vocals,Bass; Vocals,1319
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Dan Laxer,Vocals/Harp,Vocals; Harp,1323
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Sonya Shiller,Guitar,Guitar,1324
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Irwin Edelstein,Guitar,Guitar,1325
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Dominic Supino,Guitar,Guitar,1326
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,George Koutsaris,George Koutsaris,Keyboards,Keyboards,1327
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Sylvie Choquette,Sylvie Choquette,Bass,Bass,1328
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Jay Blumenstein,Jay Blumenstein,Drums,Drums,1329
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-crossfire-hurricane,Crossfire Hurricane,Juan Alvina,Juan Alvina,Drums,Drums,1330
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Ronen Devashi,Ronen Devashi,Guitar,Guitar,1334
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Mario Giulione,Mario Giulione,Vocals,Vocals,1335
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Jerry Golick,Jerry Golick,Bass,Bass,1336
lftg-22-2024,LFTG 22 (2024),lftg-22-2024-the-cruelest-line,The Cruelest Line,Henry Rebellati-Mitnick,Henry Rebellati-Mitnick,Drums,Drums,1337
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sarah-elman,Sarah Elman,Sarah Elman,Sarah Elman,Vocals/Guitar,Vocals; Guitar,1359
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-subliminal-ducks,Subliminal Ducks,Milo Klein,Milo Klein,Guitar,Guitar,1365
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-subliminal-ducks,Subliminal Ducks,Thomas Rolian,Thomas Rolian,Guitar,Guitar,1366
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-subliminal-ducks,Subliminal Ducks,Thomas Skovsbo,Thomas Skovsbo,Guitar,Guitar,1367
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-subliminal-ducks,Subliminal Ducks,Zachary Botbol,Zachary Botbol,Drums,Drums,1368
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-marcil-playground,Marcil Playground,Stephen David Bracewell McLauchlin,Stephen David Bracewell McLauchlin,Guitar,Guitar,1372
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-marcil-playground,Marcil Playground,Theo McLauchlin,Theo McLauchlin,Guitar,Guitar,1373
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-marcil-playground,Marcil Playground,Kit Styles,Kit Styles,Drums,Drums,1374
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Louis Guay-Robitaille,Louis Guay-Robitaille,Guitar,Guitar,1378
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Alex Guay-Robitaille,Alex Guay-Robitaille,Drums,Drums,1379
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Adam Olivera,Adam Olivera,Vocals/Keyboards,Vocals; Keyboards,1380
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-red-hot-chicken-nuggets,Red Hot Chicken Nuggets,Juan Olivera,Juan Olivera,Bass,Bass,1381
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Harrison Magder,Harrison Magder,Guitar,Guitar,1385
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Leo Wolfson,Leo Wolfson,Guitar,Guitar,1386
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Tomek Shiller,Tomek Shiller,Drums,Drums,1387
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-only-one,The Only One,Carly Leblanc,Carly Leblanc,Vocals,Vocals,1388
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Rachelle Dusablon-Ouellet,Rachelle Dusablon-Ouellet,Guitar,Guitar,1392
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Zoe Provost,Zoe Provost,Guitar,Guitar,1393
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Patrick Steverman,Patrick Steverman,Guitar,Guitar,1394
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Jorge Flores,Jorge Flores,Vocals,Vocals,1395
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mirror-madness,Mirror Madness,Jeffrey Rezzara,Jeffrey Rezzara,Drums,Drums,1396
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,James Dahan,James Dahan,Drums,Drums,1400
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Vizma Ingelevics,Vizma Ingelevics,Guitar/Vocals,Guitar; Vocals,1401
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Raymond Lee,Raymond Lee,Harmonica,Harmonica,1402
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Noah Peled-Fostokjian,Noah Peled-Fostokjian,Guitar/Vocals,Guitar; Vocals,1403
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-off-track,Off Track,Theo Schneider,Theo Schneider,Keyboards/Bass,Keyboards; Bass,1404
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sour-apples,Sour Apples,Daphné Cliche,Daphné Cliche,Vocals,Vocals,1408
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sour-apples,Sour Apples,Djuna Johnson,Djuna Johnson,Guitar/Bass,Guitar; Bass,1409
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-sour-apples,Sour Apples,Kit Styles,Kit Styles,Drums,Drums,1410
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Oscar Johnson,Oscar Johnson,Vocals/Guitar,Vocals; Guitar,1414
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Lev King,Lev King,Vocals/Bass,Vocals; Bass,1415
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Raphael Marques,Raphael Marques,Guitar,Guitar,1416
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Mila Putterman,Mila Putterman,Keyboards/Vocals,Keyboards; Vocals,1417
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Leo Rupert,Leo Rupert,Vocals/Bass,Vocals; Bass,1418
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,Chiara Saulgrain,Chiara Saulgrain,Guitar,Guitar,1419
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-mechanically-separated,Mechanically Separated,James Stein Webb,James Stein Webb,Drums,Drums,1420
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,Rapha Davidson,Rapha Davidson,Vocals,Vocals,1424
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,William McIntyre,William McIntyre,Guitar,Guitar,1425
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,Liam Beers,Liam Beers,Bass,Bass,1426
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-wrong,The Wrong,Ethan Botner,Ethan Botner,Drums,Drums,1427
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Ronen Devashi,Ronen Devashi,Guitar,Guitar,1431
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Jordan Bouganim,Jordan Bouganim,Guitar,Guitar,1432
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Mario Giulione,Mario Giulione,Vocals,Vocals,1433
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-modern-movement,Modern Movement,Jay Blumenstein,Jay Blumenstein,Drums,Drums,1434
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Dan Laxer,Dan Laxer,Vocals/Harmonica,Vocals; Harmonica,1438
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Sonya Shiller,Sonya Shiller,Guitar,Guitar,1439
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Irwin Edelstein,Irwin Edelstein,Guitar,Guitar,1440
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Dominic Supino,Dominic Supino,Guitar,Guitar,1441
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Jorge Flores,Jorge Flores,Bass,Bass,1442
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-crossfire-hurricane,Crossfire Hurricane,Jay Blumenstein,Jay Blumenstein,Drums,Drums,1443
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Marcel Aulls,Marcel Aulls,Guitar,Guitar,1447
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Mario Giulione,Mario Giulione,Vocals,Vocals,1448
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,John Bowie,John Bowie,Bass,Bass,1449
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Henry Rebellati-Mitnick,Henry Rebellati-Mitnick,Drums,Drums,1450
lftg-23-2025,LFTG 23 (2025),lftg-23-2025-the-lost-art,The Lost Art,Assistants: Benet and Jeffrey (volunteers),Assistants: Benet and Jeffrey (volunteers),,,1455
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,"Ukulele: Edwin Roberts, Ella Wolput, Sammy Rupert, Benjamin Groth, Nora Plante","Ukulele: Edwin Roberts, Ella Wolput, Sammy Rupert, Benjamin Groth, Nora Plante",,,1476
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Vocals: Jasmine Stein Webb,Vocals: Jasmine Stein Webb,,,1477
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Bass: Mike Fitch,Bass: Mike Fitch,,,1478
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-only-lights,The Only Lights,Drums: James-Matthew Patulli,Drums: James-Matthew Patulli,,,1479
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Vocals/Bass: Quincy Philippas,Vocals/Bass: Quincy Philippas,,,1482
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Vocals/Piano: Gabriel Mah,Vocals/Piano: Gabriel Mah,,,1483
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Guitar: Rapha Davidson,Guitar: Rapha Davidson,,,1484
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-wrong,The Wrong,Drums: Oliver Cook,Drums: Oliver Cook,,,1485
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,"Guitar: Eli Gutfeld, Sarah Elman, Lilah Rupert, Emma Durham, Evan Bowie, Sarah Daumas, Harrison Magder","Guitar: Eli Gutfeld, Sarah Elman, Lilah Rupert, Emma Durham, Evan Bowie, Sarah Daumas, Harrison Magder",,,1488
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Vocals: Mario Giulione,Vocals: Mario Giulione,,,1489
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Bass: John Bowie,Bass: John Bowie,,,1490
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-spaces,The Spaces,Drums: James-Matthew Patulli,Drums: James-Matthew Patulli,,,1491
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,"Vocals/Guitar: Fergus Nolan, Ben Hopper","Vocals/Guitar: Fergus Nolan, Ben Hopper",,,1494
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Keyboard: Mike Fitch,Keyboard: Mike Fitch,,,1495
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Bass: Quincy Philippas,Bass: Quincy Philippas,,,1496
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-dicky-birds,The Dicky Birds,Drums: Thomas Hopper,Drums: Thomas Hopper,,,1497
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,"Guitar: Cedric Rolland, Jonah Smith, Ethan Kimmel","Guitar: Cedric Rolland, Jonah Smith, Ethan Kimmel",,,1500
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Vocals: Marc Kimmel,Vocals: Marc Kimmel,,,1501
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Keyboard: Bruce Pascal,Keyboard: Bruce Pascal,,,1502
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-soul-slide,Soul Slide,Drums: Doug Stein,Drums: Doug Stein,,,1503
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,"Guitar: Aidan Rosenberg, Noah Zigby","Guitar: Aidan Rosenberg, Noah Zigby",,,1506
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Vocals: Lara Atabek,Vocals: Lara Atabek,,,1507
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Keyboard: Ceren Unal,Keyboard: Ceren Unal,,,1508
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,Bass: Carly Leblanc,Bass: Carly Leblanc,,,1509
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-sonic-shower,Sonic Shower,"Drums: Mehmet Babahan, Geordie Buch-Frohlich","Drums: Mehmet Babahan, Geordie Buch-Frohlich",,,1510
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,"Guitar: Marcel Aulls, Rob Drummond, Noam Alon","Guitar: Marcel Aulls, Rob Drummond, Noam Alon",,,1513
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Vocals: Mario Giulione,Vocals: Mario Giulione,,,1514
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Bass: John Bowie,Bass: John Bowie,,,1515
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-hard-luck,Hard Luck,Drums: Doug Stein,Drums: Doug Stein,,,1516
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,"Guitar: Ethan Mackay, Zayd Al-Fakhuri","Guitar: Ethan Mackay, Zayd Al-Fakhuri",,,1519
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Keyboard: Lukas,Keyboard: Lukas,,,1520
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Vocals: Eva Nolan,Vocals: Eva Nolan,,,1521
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-toaster-ghost,Toaster Ghost,Drums: Sonia Miquelon,Drums: Sonia Miquelon,,,1522
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,"Guitar: Irwin Edelstein, Dominic Supino","Guitar: Irwin Edelstein, Dominic Supino",,,1525
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Vocals: Dan Laxer,Vocals: Dan Laxer,,,1526
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Bass: Mike Fitch,Bass: Mike Fitch,,,1527
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-crossfire-hurricane,Crossfire Hurricane,Drums: James-Matthew Patulli,Drums: James-Matthew Patulli,,,1528
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,"Guitar: Benjamin Cere, Benjamin Mak","Guitar: Benjamin Cere, Benjamin Mak",,,1531
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Vocals: Carly Leblanc,Vocals: Carly Leblanc,,,1532
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Bass: Benjamin Bisaillon,Bass: Benjamin Bisaillon,,,1533
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-clashroom,The Clashroom,Drums: Henry Mitnick,Drums: Henry Mitnick,,,1534
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,"Guitar: Steve Lubotta, Matt Aisen","Guitar: Steve Lubotta, Matt Aisen",,,1537
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Vocals: Marc Kimmel,Vocals: Marc Kimmel,,,1538
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Bass: John Bowie,Bass: John Bowie,,,1539
lftg-19-2020,LFTG 19 (2020),lftg-19-2020-the-5-15,The 5:15,Drums: Doug Stein,Drums: Doug Stein,,,1540
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens-money,The Lean Greens - Money,"Guitar: Aidan, Sarah, Jonah","Guitar: Aidan, Sarah, Jonah",,,1552
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens-money,The Lean Greens - Money,Bass: Mike,Bass: Mike,,,1553
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens-money,The Lean Greens - Money,Drums: James,Drums: James,,,1554
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lean-greens-money,The Lean Greens - Money,Vocals: Mario,Vocals: Mario,,,1555
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds-tear-in-my-heart,The Dicky Birds - Tear In My Heart,"Guitar: Ben, Fergus","Guitar: Ben, Fergus",,,1558
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds-tear-in-my-heart,The Dicky Birds - Tear In My Heart,Bass: Quincy,Bass: Quincy,,,1559
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds-tear-in-my-heart,The Dicky Birds - Tear In My Heart,Drums: Thomas,Drums: Thomas,,,1560
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-dicky-birds-tear-in-my-heart,The Dicky Birds - Tear In My Heart,"Vocals: Ben, Fergus","Vocals: Ben, Fergus",,,1561
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong-heathens,The Wrong - Heathens,Guitar: Rapha,Guitar: Rapha,,,1564
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong-heathens,The Wrong - Heathens,Piano: Gabriel,Piano: Gabriel,,,1565
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong-heathens,The Wrong - Heathens,Bass: Mike,Bass: Mike,,,1566
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong-heathens,The Wrong - Heathens,Drums: Oliver,Drums: Oliver,,,1567
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-wrong-heathens,The Wrong - Heathens,Vocals: Rapha,Vocals: Rapha,,,1568
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits-picture-book,The Southend Suits - Picture Book,"Guitar: Sarah, Lilah, Ariel","Guitar: Sarah, Lilah, Ariel",,,1571
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits-picture-book,The Southend Suits - Picture Book,Bass: John,Bass: John,,,1572
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits-picture-book,The Southend Suits - Picture Book,Drums: James,Drums: James,,,1573
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-southend-suits-picture-book,The Southend Suits - Picture Book,Vocals: Mario,Vocals: Mario,,,1574
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom-like-the-way-i-do,The Clashroom - Like The Way I Do,"Guitar: Ben Cere, Ben Mak","Guitar: Ben Cere, Ben Mak",,,1577
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom-like-the-way-i-do,The Clashroom - Like The Way I Do,Bass: Ben Bisaillon,Bass: Ben Bisaillon,,,1578
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom-like-the-way-i-do,The Clashroom - Like The Way I Do,Drums: Henry,Drums: Henry,,,1579
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-clashroom-like-the-way-i-do,The Clashroom - Like The Way I Do,Vocals: Carly,Vocals: Carly,,,1580
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds-somewhere-over-the-rainbow,The Bluebirds - Somewhere Over The Rainbow,"Ukulele: Nora, Ella, Edwin, Mia","Ukulele: Nora, Ella, Edwin, Mia",,,1583
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds-somewhere-over-the-rainbow,The Bluebirds - Somewhere Over The Rainbow,Bass: Bruce,Bass: Bruce,,,1584
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-bluebirds-somewhere-over-the-rainbow,The Bluebirds - Somewhere Over The Rainbow,Vocals: Jasmine,Vocals: Jasmine,,,1585
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower-from-eden,Sonic Shower - From Eden,"Guitars: Lara, Mike","Guitars: Lara, Mike",,,1588
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower-from-eden,Sonic Shower - From Eden,Piano: Ceren,Piano: Ceren,,,1589
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower-from-eden,Sonic Shower - From Eden,Bass: Mike,Bass: Mike,,,1590
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower-from-eden,Sonic Shower - From Eden,Drums: Mehmet,Drums: Mehmet,,,1591
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-sonic-shower-from-eden,Sonic Shower - From Eden,Vocals: Lara,Vocals: Lara,,,1592
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave-wipeout,The Ninth Wave - Wipeout,"Guitars: Eli, Evan, Oscar, Ariel, Lilah","Guitars: Eli, Evan, Oscar, Ariel, Lilah",,,1595
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave-wipeout,The Ninth Wave - Wipeout,Bass: John,Bass: John,,,1596
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-ninth-wave-wipeout,The Ninth Wave - Wipeout,Drums: James,Drums: James,,,1597
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-rock-n-nolans-addicted-to-you,Rock n Nolans - Addicted To You,"Guitars: Brian, Fergus","Guitars: Brian, Fergus",,,1600
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-rock-n-nolans-addicted-to-you,Rock n Nolans - Addicted To You,Bass: Eva,Bass: Eva,,,1601
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-rock-n-nolans-addicted-to-you,Rock n Nolans - Addicted To You,Vocals: Eva,Vocals: Eva,,,1602
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak-cigarette-daydreams,Soft Speak - Cigarette Daydreams,"Guitars: Eva, Djuna, Ariel, Lilah","Guitars: Eva, Djuna, Ariel, Lilah",,,1605
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak-cigarette-daydreams,Soft Speak - Cigarette Daydreams,Piano/Keys: Mike,Piano/Keys: Mike,,,1606
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak-cigarette-daydreams,Soft Speak - Cigarette Daydreams,Drums: Fred,Drums: Fred,,,1607
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-soft-speak-cigarette-daydreams,Soft Speak - Cigarette Daydreams,Vocals: Jasmine,Vocals: Jasmine,,,1608
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit-paranoid-android,Street Spirit - Paranoid Android,"Guitars: Jon, Mike","Guitars: Jon, Mike",,,1611
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit-paranoid-android,Street Spirit - Paranoid Android,"Keys: Will, Bruce","Keys: Will, Bruce",,,1612
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit-paranoid-android,Street Spirit - Paranoid Android,Bass: John,Bass: John,,,1613
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit-paranoid-android,Street Spirit - Paranoid Android,Drums: Doug,Drums: Doug,,,1614
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-street-spirit-paranoid-android,Street Spirit - Paranoid Android,Vocals: Mario,Vocals: Mario,,,1615
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-5-15-make-it-wit-chu,5:15 - Make It Wit Chu,"Guitars: Matt, Steve","Guitars: Matt, Steve",,,1618
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-5-15-make-it-wit-chu,5:15 - Make It Wit Chu,Bass: John,Bass: John,,,1619
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-5-15-make-it-wit-chu,5:15 - Make It Wit Chu,Drums: Doug,Drums: Doug,,,1620
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-5-15-make-it-wit-chu,5:15 - Make It Wit Chu,Vocals: Marc,Vocals: Marc,,,1621
lftg-19-5-2021,LFTG 19.5 (2021),lftg-19-5-2021-the-lightning-congregation,The Lightning - Congregation,"Guitars: Marcel, Noam, Jonah, Aidan, Ethan, Steve","Guitars: Marcel, Noam, Jonah, Aidan, Ethan, Steve",,,1624
